eval,time_s,cur,best,M1,M2,M3
2240,3.379256248474121,0.0,0.0,0.0,0.0,0.0
2245,3.3892922401428223,0.0,0.0,0.0,0.0,0.0
2250,3.3892946243286133,0.0,0.0,0.0,0.0,0.0
2255,3.389296054840088,0.0,0.0,0.0,0.0,0.0
2260,3.3992767333984375,0.0,0.0,0.0,0.0,0.0
2265,3.3992791175842285,0.0,0.0,0.0,0.0,0.0
2270,3.3992807865142822,0.0,0.0,0.0,0.0,0.0
2275,3.4092631340026855,0.0,0.0,0.0,0.0,0.0
2280,3.4092655181884766,0.0,0.0,0.0,0.0,0.0
2285,3.4092729091644287,0.0,0.0,0.0,0.0,0.0
2290,3.41899037361145,0.0,0.0,0.0,0.0,0.0
2295,3.418992757797241,0.0,0.0,0.0,0.0,0.0
2300,3.418994903564453,0.0,0.0,0.0,0.0,0.0
2305,3.4189963340759277,0.0,0.0,0.0,0.0,0.0
2310,3.429720640182495,0.0,0.0,0.0,0.0,0.0
2315,3.429723024368286,0.0,0.0,0.0,0.0,0.0
2320,3.429724931716919,0.0,0.0,0.0,0.0,0.0
2325,3.439331531524658,0.0,0.0,0.0,0.0,0.0
2330,3.439333915710449,0.0,0.0,0.0,0.0,0.0
2335,3.439335823059082,0.0,0.0,0.0,0.0,0.0
2340,3.4492745399475098,0.0,0.0,0.0,0.0,0.0
2345,3.449276924133301,0.0,0.0,0.0,0.0,0.0
2350,3.4492788314819336,0.0,0.0,0.0,0.0,0.0
2355,3.459064483642578,0.0,0.0,0.0,0.0,0.0
2360,3.4590673446655273,0.0,0.0,0.0,0.0,0.0
2365,3.45906925201416,0.0,0.0,0.0,0.0,0.0
2370,3.469210147857666,0.0,0.0,0.0,0.0,0.0
2375,3.469212770462036,0.0,0.0,0.0,0.0,0.0
2380,3.469214916229248,0.0,0.0,0.0,0.0,0.0
2385,3.4692163467407227,0.0,0.0,0.0,0.0,0.0
2390,3.4788527488708496,0.0,0.0,0.0,0.0,0.0
2395,3.4788551330566406,0.0,0.0,0.0,0.0,0.0
2400,3.4788734912872314,0.0,0.0,0.0,0.0,0.0
2405,3.4896063804626465,0.0,0.0,0.0,0.0,0.0
2410,3.4896085262298584,0.0,0.0,0.0,0.0,0.0
2415,3.489610433578491,0.0,0.0,0.0,0.0,0.0
2420,3.499678373336792,0.0,0.0,0.0,0.0,0.0
2425,3.499680757522583,0.0,0.0,0.0,0.0,0.0
2430,3.4996824264526367,0.0,0.0,0.0,0.0,0.0
2435,3.5093865394592285,0.0,0.0,0.0,0.0,0.0
2440,3.5093889236450195,0.0,0.0,0.0,0.0,0.0
2445,3.5093908309936523,0.0,0.0,0.0,0.0,0.0
2450,3.5190231800079346,0.0,0.0,0.0,0.0,0.0
2455,3.519026041030884,0.0,0.0,0.0,0.0,0.0
2460,3.5190279483795166,0.0,0.0,0.0,0.0,0.0
2465,3.5190296173095703,0.0,0.0,0.0,0.0,0.0
2470,3.529100179672241,0.0,0.0,0.0,0.0,0.0
2475,3.5291025638580322,0.0,0.0,0.0,0.0,0.0
2480,3.529103994369507,0.0,0.0,0.0,0.0,0.0
2485,3.5385854244232178,0.0,0.0,0.0,0.0,0.0
2490,3.538587808609009,0.0,0.0,0.0,0.0,0.0
2495,3.5385897159576416,0.0,0.0,0.0,0.0,0.0
2500,3.5487048625946045,0.0,0.0,0.0,0.0,0.0
2505,3.5487072467803955,0.0,0.0,0.0,0.0,0.0
2510,3.5487093925476074,0.0,0.0,0.0,0.0,0.0
2515,3.558603048324585,0.0,0.0,0.0,0.0,0.0
2520,3.558605432510376,0.0,0.0,0.0,0.0,0.0
2525,3.558607339859009,0.0,0.0,0.0,0.0,0.0
2530,3.5690624713897705,0.0,0.0,0.0,0.0,0.0
2535,3.5690650939941406,0.0,0.0,0.0,0.0,0.0
2540,3.5690672397613525,0.0,0.0,0.0,0.0,0.0
2545,3.5690689086914062,0.0,0.0,0.0,0.0,0.0
2550,3.5797812938690186,0.0,0.0,0.0,0.0,0.0
2555,3.5797839164733887,0.0,0.0,0.0,0.0,0.0
2560,3.5797855854034424,0.0,0.0,0.0,0.0,0.0
2565,3.5895843505859375,0.0,0.0,0.0,0.0,0.0
2570,3.5895864963531494,0.0,0.0,0.0,0.0,0.0
2575,3.5895884037017822,0.0,0.0,0.0,0.0,0.0
2580,3.5991203784942627,0.0,0.0,0.0,0.0,0.0
2585,3.5991225242614746,0.0,0.0,0.0,0.0,0.0
2590,3.5991244316101074,0.0,0.0,0.0,0.0,0.0
2595,3.6086575984954834,0.0,0.0,0.0,0.0,0.0
2600,3.6086602210998535,0.0,0.0,0.0,0.0,0.0
2605,3.608668327331543,0.0,0.0,0.0,0.0,0.0
2610,3.61911678314209,0.0,0.0,0.0,0.0,0.0
2615,3.61911940574646,0.0,0.0,0.0,0.0,0.0
2620,3.6191213130950928,0.0,0.0,0.0,0.0,0.0
2625,3.6191229820251465,0.0,0.0,0.0,0.0,0.0
2630,3.6291754245758057,0.0,0.0,0.0,0.0,0.0
2635,3.6291778087615967,0.0,0.0,0.0,0.0,0.0
2640,3.6291794776916504,0.0,0.0,0.0,0.0,0.0
2645,3.639111280441284,0.0,0.0,0.0,0.0,0.0
2650,3.6391139030456543,0.0,0.0,0.0,0.0,0.0
2655,3.639115810394287,0.0,0.0,0.0,0.0,0.0
2660,3.6486191749572754,0.0,0.0,0.0,0.0,0.0
2665,3.6486217975616455,0.0,0.0,0.0,0.0,0.0
2670,3.64862322807312,0.0,0.0,0.0,0.0,0.0
2675,3.6588430404663086,0.0,0.0,0.0,0.0,0.0
2680,3.6588456630706787,0.0,0.0,0.0,0.0,0.0
2685,3.6588473320007324,0.0,0.0,0.0,0.0,0.0
2690,3.6687357425689697,0.0,0.0,0.0,0.0,0.0
2695,3.6687381267547607,0.0,0.0,0.0,0.0,0.0
2700,3.6687402725219727,0.0,0.0,0.0,0.0,0.0
2705,3.6687421798706055,0.0,0.0,0.0,0.0,0.0
2710,3.679103374481201,0.0,0.0,0.0,0.0,0.0
2715,3.679105758666992,0.0,0.0,0.0,0.0,0.0
2720,3.679107427597046,0.0,0.0,0.0,0.0,0.0
2725,3.6886823177337646,0.0,0.0,0.0,0.0,0.0
2730,3.6886847019195557,0.0,0.0,0.0,0.0,0.0
2735,3.6886866092681885,0.0,0.0,0.0,0.0,0.0
2740,3.698775291442871,0.0,0.0,0.0,0.0,0.0
2745,3.698777675628662,0.0,0.0,0.0,0.0,0.0
2750,3.698779582977295,0.0,0.0,0.0,0.0,0.0
2755,3.7086422443389893,0.0,0.0,0.0,0.0,0.0
2760,3.7086448669433594,0.0,0.0,0.0,0.0,0.0
2765,3.708646535873413,0.0,0.0,0.0,0.0,0.0
2770,3.7184252738952637,0.0,0.0,0.0,0.0,0.0
2775,3.718427896499634,0.0,0.0,0.0,0.0,0.0
2780,3.7184295654296875,0.0,0.0,0.0,0.0,0.0
2785,3.7184314727783203,0.0,0.0,0.0,0.0,0.0
2790,3.7282021045684814,0.0,0.0,0.0,0.0,0.0
2795,3.7282044887542725,0.0,0.0,0.0,0.0,0.0
2800,3.728206157684326,0.0,0.0,0.0,0.0,0.0
2805,3.738328695297241,0.0,0.0,0.0,0.0,0.0
2810,3.7383310794830322,0.0,0.0,0.0,0.0,0.0
2815,3.738332748413086,0.0,0.0,0.0,0.0,0.0
2820,3.748518466949463,0.0,0.0,0.0,0.0,0.0
2825,3.748521089553833,0.0,0.0,0.0,0.0,0.0
2830,3.748522996902466,0.0,0.0,0.0,0.0,0.0
2835,3.7591400146484375,0.0,0.0,0.0,0.0,0.0
2840,3.7591423988342285,0.0,0.0,0.0,0.0,0.0
2845,3.7591443061828613,0.0,0.0,0.0,0.0,0.0
2850,3.7688095569610596,0.0,0.0,0.0,0.0,0.0
2855,3.7688121795654297,0.0,0.0,0.0,0.0,0.0
2860,3.7688143253326416,0.0,0.0,0.0,0.0,0.0
2865,3.768815755844116,0.0,0.0,0.0,0.0,0.0
2870,3.7795262336730957,0.0,0.0,0.0,0.0,0.0
2875,3.7795286178588867,0.0,0.0,0.0,0.0,0.0
2880,3.7795305252075195,0.0,0.0,0.0,0.0,0.0
2885,3.789321184158325,0.0,0.0,0.0,0.0,0.0
2890,3.789323329925537,0.0,0.0,0.0,0.0,0.0
2895,3.78932523727417,0.0,0.0,0.0,0.0,0.0
2900,3.7989516258239746,0.0,0.0,0.0,0.0,0.0
2905,3.7989540100097656,0.0,0.0,0.0,0.0,0.0
2910,3.7989559173583984,0.0,0.0,0.0,0.0,0.0
2915,3.808723211288452,0.0,0.0,0.0,0.0,0.0
2920,3.808725357055664,0.0,0.0,0.0,0.0,0.0
2925,3.808727502822876,0.0,0.0,0.0,0.0,0.0
2930,3.818504810333252,0.0,0.0,0.0,0.0,0.0
2935,3.818507671356201,0.0,0.0,0.0,0.0,0.0
2940,3.818509578704834,0.0,0.0,0.0,0.0,0.0
2945,3.8185112476348877,0.0,0.0,0.0,0.0,0.0
2950,3.8282907009124756,0.0,0.0,0.0,0.0,0.0
2955,3.8282930850982666,0.0,0.0,0.0,0.0,0.0
2960,3.8282947540283203,0.0,0.0,0.0,0.0,0.0
2965,3.8379786014556885,0.0,0.0,0.0,0.0,0.0
2970,3.8379807472229004,0.0,0.0,0.0,0.0,0.0
2975,3.837982654571533,0.0,0.0,0.0,0.0,0.0
2980,3.8475425243377686,0.0,0.0,0.0,0.0,0.0
2985,3.8475446701049805,0.0,0.0,0.0,0.0,0.0
2990,3.8475465774536133,0.0,0.0,0.0,0.0,0.0
2995,3.857297420501709,0.0,0.0,0.0,0.0,0.0
3000,3.8572998046875,0.0,0.0,0.0,0.0,0.0
3005,3.857301712036133,0.0,0.0,0.0,0.0,0.0
3010,3.868203639984131,0.0,0.0,0.0,0.0,0.0
3015,3.86820650100708,0.0,0.0,0.0,0.0,0.0
3020,3.868208408355713,0.0,0.0,0.0,0.0,0.0
3025,3.8682098388671875,0.0,0.0,0.0,0.0,0.0
3030,3.879676342010498,0.0,0.0,0.0,0.0,0.0
3035,3.879678964614868,0.0,0.0,0.0,0.0,0.0
3040,3.879680633544922,0.0,0.0,0.0,0.0,0.0
3045,3.9003803730010986,0.0,0.0,0.0,0.0,0.0
3050,3.9003827571868896,0.0,0.0,0.0,0.0,0.0
3055,3.9003844261169434,0.0,0.0,0.0,0.0,0.0
3060,3.911607027053833,0.0,0.0,0.0,0.0,0.0
3065,3.911609172821045,0.0,0.0,0.0,0.0,0.0
3070,3.9116110801696777,0.0,0.0,0.0,0.0,0.0
3075,3.921387195587158,0.0,0.0,0.0,0.0,0.0
3080,3.9213900566101074,0.0,0.0,0.0,0.0,0.0
3085,3.921391725540161,0.0,0.0,0.0,0.0,0.0
3090,4.005764722824097,0.0,0.0,0.0,0.0,0.0
3095,4.005767345428467,0.0,0.0,0.0,0.0,0.0
3100,4.0057692527771,0.0,0.0,0.0,0.0,0.0
3105,4.005770921707153,0.0,0.0,0.0,0.0,0.0
3110,4.0154054164886475,0.0,0.0,0.0,0.0,0.0
3115,4.0154078006744385,0.0,0.0,0.0,0.0,0.0
3120,4.015409708023071,0.0,0.0,0.0,0.0,0.0
3125,4.027151584625244,0.0,0.0,0.0,0.0,0.0
3130,4.027153730392456,0.0,0.0,0.0,0.0,0.0
3135,4.027155637741089,0.0,0.0,0.0,0.0,0.0
3140,4.039514780044556,0.0,0.0,0.0,0.0,0.0
3145,4.039517164230347,0.0,0.0,0.0,0.0,0.0
3150,4.0395190715789795,0.0,0.0,0.0,0.0,0.0
3155,4.0496666431427,0.0,0.0,0.0,0.0,0.0
3160,4.049669027328491,0.0,0.0,0.0,0.0,0.0
3165,4.049671173095703,0.0,0.0,0.0,0.0,0.0
3170,4.059561252593994,0.0,0.0,0.0,0.0,0.0
3175,4.059563636779785,0.0,0.0,0.0,0.0,0.0
3180,4.059565782546997,0.0,0.0,0.0,0.0,0.0
3185,4.059567213058472,0.0,0.0,0.0,0.0,0.0
3190,4.070764064788818,0.0,0.0,0.0,0.0,0.0
3195,4.07076621055603,0.0,0.0,0.0,0.0,0.0
3200,4.070768117904663,0.0,0.0,0.0,0.0,0.0
3205,4.081054210662842,0.0,0.0,0.0,0.0,0.0
3210,4.081056356430054,0.0,0.0,0.0,0.0,0.0
3215,4.081058502197266,0.0,0.0,0.0,0.0,0.0
3220,4.091273307800293,0.0,0.0,0.0,0.0,0.0
3225,4.091275691986084,0.0,0.0,0.0,0.0,0.0
3230,4.091277837753296,0.0,0.0,0.0,0.0,0.0
3235,4.101445198059082,0.0,0.0,0.0,0.0,0.0
3240,4.101447820663452,0.0,0.0,0.0,0.0,0.0
3245,4.101449966430664,0.0,0.0,0.0,0.0,0.0
3250,4.11126184463501,0.0,0.0,0.0,0.0,0.0
3255,4.111264705657959,0.0,0.0,0.0,0.0,0.0
3260,4.111266374588013,0.0,0.0,0.0,0.0,0.0
3265,4.111268043518066,0.0,0.0,0.0,0.0,0.0
3270,4.1210033893585205,0.0,0.0,0.0,0.0,0.0
3275,4.1210057735443115,0.0,0.0,0.0,0.0,0.0
3280,4.121007442474365,0.0,0.0,0.0,0.0,0.0
3285,4.130712270736694,0.0,0.0,0.0,0.0,0.0
3290,4.130714654922485,0.0,0.0,0.0,0.0,0.0
3295,4.130716323852539,0.0,0.0,0.0,0.0,0.0
3300,4.1405158042907715,0.0,0.0,0.0,0.0,0.0
3305,4.1405181884765625,0.0,0.0,0.0,0.0,0.0
3310,4.140519857406616,0.0,0.0,0.0,0.0,0.0
3315,4.1502320766448975,0.0,0.0,0.0,0.0,0.0
3320,4.1502344608306885,0.0,0.0,0.0,0.0,0.0
3325,4.1502366065979,0.0,0.0,0.0,0.0,0.0
3330,4.159790515899658,0.0,0.0,0.0,0.0,0.0
3335,4.159793376922607,0.0,0.0,0.0,0.0,0.0
3340,4.159795045852661,0.0,0.0,0.0,0.0,0.0
3345,4.159796953201294,0.0,0.0,0.0,0.0,0.0
3350,4.169663429260254,0.0,0.0,0.0,0.0,0.0
3355,4.169665813446045,0.0,0.0,0.0,0.0,0.0
3360,4.169667482376099,0.0,0.0,0.0,0.0,0.0
3365,4.179328203201294,0.0,0.0,0.0,0.0,0.0
3370,4.179330587387085,0.0,0.0,0.0,0.0,0.0
3375,4.179332256317139,0.0,0.0,0.0,0.0,0.0
3380,4.189112424850464,0.0,0.0,0.0,0.0,0.0
3385,4.189114809036255,0.0,0.0,0.0,0.0,0.0
3390,4.189116716384888,0.0,0.0,0.0,0.0,0.0
3395,4.19869065284729,0.0,0.0,0.0,0.0,0.0
3400,4.19869327545166,0.0,0.0,0.0,0.0,0.0
3405,4.198695182800293,0.0,0.0,0.0,0.0,0.0
3410,4.2084572315216064,0.0,0.0,0.0,0.0,0.0
3415,4.2084596157073975,0.0,0.0,0.0,0.0,0.0
3420,4.20846152305603,0.0,0.0,0.0,0.0,0.0
3425,4.208463191986084,0.0,0.0,0.0,0.0,0.0
3430,4.218168497085571,0.0,0.0,0.0,0.0,0.0
3435,4.218170881271362,0.0,0.0,0.0,0.0,0.0
3440,4.218172550201416,0.0,0.0,0.0,0.0,0.0
3445,4.263259410858154,0.0,0.0,0.0,0.0,0.0
3450,4.263261318206787,0.0,0.0,0.0,0.0,0.0
3455,4.263263463973999,0.0,0.0,0.0,0.0,0.0
3460,4.27308988571167,0.0,0.0,0.0,0.0,0.0
3465,4.273092269897461,0.0,0.0,0.0,0.0,0.0
3470,4.273094177246094,0.0,0.0,0.0,0.0,0.0
3475,4.283008098602295,0.0,0.0,0.0,0.0,0.0
3480,4.283010721206665,0.0,0.0,0.0,0.0,0.0
3485,4.283012628555298,0.0,0.0,0.0,0.0,0.0
3490,4.292681694030762,0.0,0.0,0.0,0.0,0.0
3495,4.292684555053711,0.0,0.0,0.0,0.0,0.0
3500,4.292686462402344,0.0,0.0,0.0,0.0,0.0
3505,4.2926881313323975,0.0,0.0,0.0,0.0,0.0
3510,4.303192853927612,0.0,0.0,0.0,0.0,0.0
3515,4.303194761276245,0.0,0.0,0.0,0.0,0.0
3520,4.303196668624878,0.0,0.0,0.0,0.0,0.0
3525,4.312932729721069,0.0,0.0,0.0,0.0,0.0
3530,4.31293511390686,0.0,0.0,0.0,0.0,0.0
3535,4.312936782836914,0.0,0.0,0.0,0.0,0.0
3540,4.3226847648620605,0.0,0.0,0.0,0.0,0.0
3545,4.322687387466431,0.0,0.0,0.0,0.0,0.0
3550,4.3226892948150635,0.0,0.0,0.0,0.0,0.0
3555,4.332592248916626,0.0,0.0,0.0,0.0,0.0
3560,4.332594633102417,0.0,0.0,0.0,0.0,0.0
3565,4.332596778869629,0.0,0.0,0.0,0.0,0.0
3570,4.342345237731934,0.0,0.0,0.0,0.0,0.0
3575,4.342347860336304,0.0,0.0,0.0,0.0,0.0
3580,4.342350006103516,0.0,0.0,0.0,0.0,0.0
3585,4.342351913452148,0.0,0.0,0.0,0.0,0.0
3590,4.352518320083618,0.0,0.0,0.0,0.0,0.0
3595,4.35252046585083,0.0,0.0,0.0,0.0,0.0
3600,4.352522134780884,0.0,0.0,0.0,0.0,0.0
3605,4.36267614364624,0.0,0.0,0.0,0.0,0.0
3610,4.362678527832031,0.0,0.0,0.0,0.0,0.0
3615,4.362680435180664,0.0,0.0,0.0,0.0,0.0
3620,4.37251877784729,0.0,0.0,0.0,0.0,0.0
3625,4.37252140045166,0.0,0.0,0.0,0.0,0.0
3630,4.372523307800293,0.0,0.0,0.0,0.0,0.0
3635,4.38222599029541,0.0,0.0,0.0,0.0,0.0
3640,4.38222861289978,0.0,0.0,0.0,0.0,0.0
3645,4.382230758666992,0.0,0.0,0.0,0.0,0.0
3650,4.391829490661621,0.0,0.0,0.0,0.0,0.0
3655,4.39183235168457,0.0,0.0,0.0,0.0,0.0
3660,4.391834020614624,0.0,0.0,0.0,0.0,0.0
3665,4.391835927963257,0.0,0.0,0.0,0.0,0.0
3670,4.401577949523926,0.0,0.0,0.0,0.0,0.0
3675,4.401579856872559,0.0,0.0,0.0,0.0,0.0
3680,4.401581764221191,0.0,0.0,0.0,0.0,0.0
3685,4.411076545715332,0.0,0.0,0.0,0.0,0.0
3690,4.411078929901123,0.0,0.0,0.0,0.0,0.0
3695,4.411080598831177,0.0,0.0,0.0,0.0,0.0
3700,4.420994281768799,0.0,0.0,0.0,0.0,0.0
3705,4.420996904373169,0.0,0.0,0.0,0.0,0.0
3710,4.420998573303223,0.0,0.0,0.0,0.0,0.0
3715,4.430489778518677,0.0,0.0,0.0,0.0,0.0
3720,4.430492401123047,0.0,0.0,0.0,0.0,0.0
3725,4.430494070053101,0.0,0.0,0.0,0.0,0.0
3730,4.440191268920898,0.0,0.0,0.0,0.0,0.0
3735,4.4401936531066895,0.0,0.0,0.0,0.0,0.0
3740,4.440195560455322,0.0,0.0,0.0,0.0,0.0
3745,4.440197229385376,0.0,0.0,0.0,0.0,0.0
3750,4.450009346008301,0.0,0.0,0.0,0.0,0.0
3755,4.450011491775513,0.0,0.0,0.0,0.0,0.0
3760,4.4500133991241455,0.0,0.0,0.0,0.0,0.0
3765,4.459560871124268,0.0,0.0,0.0,0.0,0.0
3770,4.459563255310059,0.0,0.0,0.0,0.0,0.0
3775,4.459564924240112,0.0,0.0,0.0,0.0,0.0
3780,4.469297885894775,0.0,0.0,0.0,0.0,0.0
3785,4.469300270080566,0.0,0.0,0.0,0.0,0.0
3790,4.46930193901062,0.0,0.0,0.0,0.0,0.0
3795,4.4788758754730225,0.0,0.0,0.0,0.0,0.0
3800,4.478878021240234,0.0,0.0,0.0,0.0,0.0
3805,4.478888034820557,0.0,0.0,0.0,0.0,0.0
3810,4.488637924194336,0.0,0.0,0.0,0.0,0.0
3815,4.488640546798706,0.0,0.0,0.0,0.0,0.0
3820,4.488642454147339,0.0,0.0,0.0,0.0,0.0
3825,4.488644599914551,0.0,0.0,0.0,0.0,0.0
3830,4.498580694198608,0.0,0.0,0.0,0.0,0.0
3835,4.498583078384399,0.0,0.0,0.0,0.0,0.0
3840,4.498584747314453,0.0,0.0,0.0,0.0,0.0
3845,4.508228302001953,0.0,0.0,0.0,0.0,0.0
3850,4.508230924606323,0.0,0.0,0.0,0.0,0.0
3855,4.508232593536377,0.0,0.0,0.0,0.0,0.0
3860,4.517966032028198,0.0,0.0,0.0,0.0,0.0
3865,4.517968416213989,0.0,0.0,0.0,0.0,0.0
3870,4.517970085144043,0.0,0.0,0.0,0.0,0.0
3875,4.527509450912476,0.0,0.0,0.0,0.0,0.0
3880,4.527512311935425,0.0,0.0,0.0,0.0,0.0
3885,4.5275139808654785,0.0,0.0,0.0,0.0,0.0
3890,4.5374603271484375,0.0,0.0,0.0,0.0,0.0
3895,4.537463188171387,0.0,0.0,0.0,0.0,0.0
3900,4.5374650955200195,0.0,0.0,0.0,0.0,0.0
3905,4.537466764450073,0.0,0.0,0.0,0.0,0.0
3910,4.5469982624053955,0.0,0.0,0.0,0.0,0.0
3915,4.547000408172607,0.0,0.0,0.0,0.0,0.0
3920,4.54700231552124,0.0,0.0,0.0,0.0,0.0
3925,4.556473731994629,0.0,0.0,0.0,0.0,0.0
3930,4.55647611618042,0.0,0.0,0.0,0.0,0.0
3935,4.556477785110474,0.0,0.0,0.0,0.0,0.0
3940,4.566193342208862,0.0,0.0,0.0,0.0,0.0
3945,4.566195964813232,0.0,0.0,0.0,0.0,0.0
3950,4.566197633743286,0.0,0.0,0.0,0.0,0.0
3955,4.57591986656189,0.0,0.0,0.0,0.0,0.0
3960,4.5759217739105225,0.0,0.0,0.0,0.0,0.0
3965,4.575923919677734,0.0,0.0,0.0,0.0,0.0
3970,4.5854268074035645,0.0,0.0,0.0,0.0,0.0
3975,4.585429430007935,0.0,0.0,0.0,0.0,0.0
3980,4.5854315757751465,0.0,0.0,0.0,0.0,0.0
3985,4.5854332447052,0.0,0.0,0.0,0.0,0.0
3990,4.59502100944519,0.0,0.0,0.0,0.0,0.0
3995,4.5950233936309814,0.0,0.0,0.0,0.0,0.0
4000,4.595025062561035,0.0,0.0,0.0,0.0,0.0
4005,4.604837894439697,0.0,0.0,0.0,0.0,0.0
4010,4.604840040206909,0.0,0.0,0.0,0.0,0.0
4015,4.604842185974121,0.0,0.0,0.0,0.0,0.0
4020,4.6148459911346436,0.0,0.0,0.0,0.0,0.0
4025,4.614848375320435,0.0,0.0,0.0,0.0,0.0
4030,4.614850282669067,0.0,0.0,0.0,0.0,0.0
4035,4.624679088592529,0.0,0.0,0.0,0.0,0.0
4040,4.624681711196899,0.0,0.0,0.0,0.0,0.0
4045,4.624683380126953,0.0,0.0,0.0,0.0,0.0
4050,4.634686708450317,0.0,0.0,0.0,0.0,0.0
4055,4.634689569473267,0.0,0.0,0.0,0.0,0.0
4060,4.634691476821899,0.0,0.0,0.0,0.0,0.0
4065,4.634693384170532,0.0,0.0,0.0,0.0,0.0
4070,4.644350051879883,0.0,0.0,0.0,0.0,0.0
4075,4.644352436065674,0.0,0.0,0.0,0.0,0.0
4080,4.644354343414307,0.0,0.0,0.0,0.0,0.0
4085,4.654011487960815,0.0,0.0,0.0,0.0,0.0
4090,4.6540141105651855,0.0,0.0,0.0,0.0,0.0
4095,4.654016017913818,0.0,0.0,0.0,0.0,0.0
4100,4.663571357727051,0.0,0.0,0.0,0.0,0.0
4105,4.663573980331421,0.0,0.0,0.0,0.0,0.0
4110,4.663575649261475,0.0,0.0,0.0,0.0,0.0
4115,4.673783779144287,0.0,0.0,0.0,0.0,0.0
4120,4.673786401748657,0.0,0.0,0.0,0.0,0.0
4125,4.67378830909729,0.0,0.0,0.0,0.0,0.0
4130,4.684704542160034,0.0,0.0,0.0,0.0,0.0
4135,4.684706926345825,0.0,0.0,0.0,0.0,0.0
4140,4.684709072113037,0.0,0.0,0.0,0.0,0.0
4145,4.684710741043091,0.0,0.0,0.0,0.0,0.0
4150,4.694539785385132,0.0,0.0,0.0,0.0,0.0
4155,4.694541931152344,0.0,0.0,0.0,0.0,0.0
4160,4.694543838500977,0.0,0.0,0.0,0.0,0.0
4165,4.704249620437622,0.0,0.0,0.0,0.0,0.0
4170,4.704251766204834,0.0,0.0,0.0,0.0,0.0
4175,4.704253435134888,0.0,0.0,0.0,0.0,0.0
4180,4.713745832443237,0.0,0.0,0.0,0.0,0.0
4185,4.7137486934661865,0.0,0.0,0.0,0.0,0.0
4190,4.71375036239624,0.0,0.0,0.0,0.0,0.0
4195,4.72327995300293,0.0,0.0,0.0,0.0,0.0
4200,4.723282337188721,0.0,0.0,0.0,0.0,0.0
4205,4.7232842445373535,0.0,0.0,0.0,0.0,0.0
4210,4.732912063598633,0.0,0.0,0.0,0.0,0.0
4215,4.732914924621582,0.0,0.0,0.0,0.0,0.0
4220,4.732916593551636,0.0,0.0,0.0,0.0,0.0
4225,4.7329185009002686,0.0,0.0,0.0,0.0,0.0
4230,4.742667198181152,0.0,0.0,0.0,0.0,0.0
4235,4.7426698207855225,0.0,0.0,0.0,0.0,0.0
4240,4.742671489715576,0.0,0.0,0.0,0.0,0.0
4245,4.752501726150513,0.0,0.0,0.0,0.0,0.0
4250,4.752503871917725,0.0,0.0,0.0,0.0,0.0
4255,4.752505779266357,0.0,0.0,0.0,0.0,0.0
4260,4.7621824741363525,0.0,0.0,0.0,0.0,0.0
4265,4.7621848583221436,0.0,0.0,0.0,0.0,0.0
4270,4.7621870040893555,0.0,0.0,0.0,0.0,0.0
4275,4.771928548812866,0.0,0.0,0.0,0.0,0.0
4280,4.771930694580078,0.0,0.0,0.0,0.0,0.0
4285,4.77193284034729,0.0,0.0,0.0,0.0,0.0
4290,4.781601905822754,0.0,0.0,0.0,0.0,0.0
4295,4.781604528427124,0.0,0.0,0.0,0.0,0.0
4300,4.781606674194336,0.0,0.0,0.0,0.0,0.0
4305,4.781615495681763,0.0,0.0,0.0,0.0,0.0
4310,4.791306495666504,0.0,0.0,0.0,0.0,0.0
4315,4.791308879852295,0.0,0.0,0.0,0.0,0.0
4320,4.791310787200928,0.0,0.0,0.0,0.0,0.0
4325,4.800917148590088,0.0,0.0,0.0,0.0,0.0
4330,4.800919532775879,0.0,0.0,0.0,0.0,0.0
4335,4.800921201705933,0.0,0.0,0.0,0.0,0.0
4340,4.81047248840332,0.0,0.0,0.0,0.0,0.0
4345,4.810474872589111,0.0,0.0,0.0,0.0,0.0
4350,4.810476779937744,0.0,0.0,0.0,0.0,0.0
4355,4.820038557052612,0.0,0.0,0.0,0.0,0.0
4360,4.8200414180755615,0.0,0.0,0.0,0.0,0.0
4365,4.820043087005615,0.0,0.0,0.0,0.0,0.0
4370,4.82960844039917,0.0,0.0,0.0,0.0,0.0
4375,4.829611301422119,0.0,0.0,0.0,0.0,0.0
4380,4.829612970352173,0.0,0.0,0.0,0.0,0.0
4385,4.829614877700806,0.0,0.0,0.0,0.0,0.0
4390,4.839227914810181,0.0,0.0,0.0,0.0,0.0
4395,4.839230060577393,0.0,0.0,0.0,0.0,0.0
4400,4.839231967926025,0.0,0.0,0.0,0.0,0.0
4405,4.849247217178345,0.0,0.0,0.0,0.0,0.0
4410,4.849249362945557,0.0,0.0,0.0,0.0,0.0
4415,4.8492512702941895,0.0,0.0,0.0,0.0,0.0
4420,4.858908414840698,0.0,0.0,0.0,0.0,0.0
4425,4.858910799026489,0.0,0.0,0.0,0.0,0.0
4430,4.858912944793701,0.0,0.0,0.0,0.0,0.0
4435,4.868488311767578,0.0,0.0,0.0,0.0,0.0
4440,4.868490934371948,0.0,0.0,0.0,0.0,0.0
4445,4.868492841720581,0.0,0.0,0.0,0.0,0.0
4450,4.8781657218933105,0.0,0.0,0.0,0.0,0.0
4455,4.878168344497681,0.0,0.0,0.0,0.0,0.0
4460,4.8781702518463135,0.0,0.0,0.0,0.0,0.0
4465,4.878172159194946,0.0,0.0,0.0,0.0,0.0
